Name,RAdeg,DEdeg,Memb,Disk,Acc,K2var,umag,gmag,rmag,imag,Hamag,SpT,Avmag,Lbol,Mstar,Rstar,logAge,logMacc,DlogMacc+,DlogMacc-,Age_linear,Macc_linear,logMstar,c_value,is_synthetic
EPIC224368142,271.0383,-24.37072,?,n,2.0,?,19.663,17.962,16.687,16.034,16.295,K2,1.246,0.852,1.136,1.26,7.07,-8.847,0.054,,11748975.549395302,1.4223287871228214e-09,0.055378331375,-6.003337104938613,True
WFI13000,271.16436,-24.45252,y,y,1.0,,,18.544,16.79,15.856,16.097,K5,2.299,2.402,0.903,2.667,5.81,-7.652,0.259,0.243,645654.2290346549,2.228435149270303e-08,-0.0443122496864941,-5.213042378850063,True
05344907-0526266,83.7044906616211,-5.440728187561035,,,,,,,,,,,1.3769999742507937,0.1510080223800351,0.3100000023841858,1.1149830144402886,6.464936437356967,-8.341606988608136,,,2917000.0553131127,4.5539998438926e-09,-0.5086383028256024,-5.1056641848014,True
SCB614,271.10532,-24.38083,y,y*,1.0,,,16.868,15.573,14.941,15.215,K3.5,0.928,2.11,1.202,2.262,6.16,-8.968,0.355,,1445439.770745928,1.0764652136298347e-09,0.0799044676667207,-6.526329477025195,True
EPIC224396823,271.07246,-24.31942,y,y,1.0,APD,19.707,18.162,16.56,15.807,15.689,K8.5,0.767,1.218,0.553,2.362,5.75,-7.803,0.016,0.141,562341.3251903491,1.5739828644662197e-08,-0.2572748686953017,-5.1466670776885,True
WFI19014,271.10824,-24.38036,y,n*,2.0,,,18.478,17.025,16.278,16.605,K6,0.655,0.539,0.973,1.344,6.77,-10.308,1.129,,5888436.553555884,4.920395356814511e-11,-0.0118871597316481,-7.511221952903943,True
WFI19806,271.11491,-24.37242,y,,1.0,,,19.012,17.342,16.541,16.516,K8.25,0.935,0.65,0.655,1.699,6.23,-8.484,0.313,0.247,1698243.652461746,3.28095293113119e-09,-0.1837587000082169,-5.713885219228786,True
05372168-0040399,84.34037017822266,-0.6777639985084534,,,,,,,,,,,0.4090000092983246,0.1541700535892966,0.3260000050067901,1.1087851667898294,6.488973516934689,-9.432738303055691,,,3082999.9446868924,3.6920000390239435e-10,-0.486782393262057,-6.211753731120928,True
SCB891,271.02655,-24.27114,y,y,1.0,,18.731,18.801,17.476,16.701,16.328,G7,2.263,0.844,0.971,1.019,7.44,-7.864,0.029,0.139,27542287.03338169,1.3677288255958497e-08,-0.0127807700919951,-4.79075737488477,True
05345044-0520203,83.71017456054688,-5.338985919952393,,,,,,,,,,,1.9429999589920044,0.6382634967023475,0.5130000114440918,1.8432376743455408,6.033825682075937,-8.018271986981416,,,1080999.970436097,9.587999727500583e-09,-0.2898826251998682,-5.20819296533745,True
WFI20209,271.1066,-24.36865,y,n,1.0,,,18.008,16.655,16.086,16.122,G7.5,3.029,3.627,1.716,2.132,6.68,-7.882,0.282,0.321,4786300.923226381,1.312199899019204e-08,0.2345172835126866,-5.40227318785502,True
SCB478,271.06329,-24.31864,y,y,1.0,U,18.941,17.228,16.066,15.584,15.502,G5.75,2.623,4.521,1.812,2.305,6.65,-7.755,0.14,0.106,4466835.921509635,1.757923613958693e-08,0.2581581933407942,-5.3144757662358355,True
05353217-0511579,83.88407135009766,-5.199440956115723,,,,,,,,,,,2.2790000438690186,0.3372873064369048,0.2790000140666961,1.6952320880330616,5.95036486389473,-8.672845469817474,,,892000.0195503241,2.124000086922708e-09,-0.5543957748300284,-5.596446623186445,True
05354764-0537388,83.94853973388672,-5.627448081970215,,,,,,,,,,,1.7450000047683716,0.215278175599735,0.2259999960660934,1.4406305873872145,6.043362285517518,-8.036684494653105,,,1105000.0190734856,9.189999872205606e-09,-0.6458915684122183,-4.8180633317721595,True
WFI19335,270.99628,-24.37714,y,,1.0,,,19.101,17.653,16.854,17.254,K9,0.173,0.295,0.683,1.201,6.74,-9.349,0.498,,5495408.738576248,4.477133041763624e-10,-0.1655792963184674,-6.389876901899925,True
EPIC224332703,271.034,-24.43475,y,n,2.0,QPS,16.859,15.152,13.911,13.307,13.565,K2.75,0.87,8.673,1.495,4.33,5.53,-7.995,0.596,,338844.1561392028,1.0115794542598984e-08,0.1746411926604484,-5.920006604366411,True
WFI26328,270.97467,-24.3082,y,?,2.0,,19.447,19.021,17.713,17.105,16.465,K5.25,0.325,0.204,0.757,0.79,7.58,-8.799,0.029,0.046,38018939.632056125,1.5885467485977804e-09,-0.1209041204999272,-5.545313433804056,True
WFI22435,271.08843,-24.34768,y,,1.0,,,19.132,17.458,16.595,16.971,K5,1.933,0.956,1.035,1.683,6.47,-9.226,0.533,,2951209.226666384,5.942921586155714e-10,0.0149403497929365,-6.5830480709953045,True
EPIC224460976,271.04079,-24.20589,y,n,2.0,N,14.698,13.4,13.192,13.089,13.198,A6.5,0.511,12.394,1.745,1.875,6.93,-7.362,0.014,,8511380.38202376,4.3451022417157146e-08,0.2417954312951987,-4.787765699071107,True
WFI35120,271.22717,-24.23539,y,n,1.0,,,18.983,17.325,16.335,16.878,K0,3.717,3.454,1.784,2.221,6.56,-8.683,0.449,,3630780.54770101,2.07491351745491e-09,0.2513948500401042,-6.271789502472963,True
05362788-0625360,84.11619567871094,-6.426677227020264,,,,,,,,,,,0.2140000015497207,0.1355189503115454,0.1940000057220459,1.193603173620758,6.17811324351993,-9.183626107693687,,,1506999.9694824233,6.552000053616811e-10,-0.7121982572602228,-5.834245647526447,True
EPIC224384916,271.1215,-24.34064,y,n*,2.0,MP,,17.848,16.245,15.384,15.842,K8,1.122,2.098,0.555,3.007,5.51,-8.878,0.583,,323593.6569296281,1.3243415351946643e-09,-0.2557070168773237,-6.322117296816502,True
05380826-0235562,84.5344467163086,-2.5989670753479,,,,,,,,,,,1.4270000457763672,0.4698940988026584,0.4020000100135803,1.762974875541491,6.012837212641808,-8.675306104995872,,,1029999.971389771,2.111999908294138e-09,-0.3957739360975134,-5.753505193978905,True
EPIC224422316,271.09092,-24.27392,y,y,1.0,QPS,18.883,16.936,15.516,14.822,15.073,K2.75,2.035,5.39,1.413,3.414,5.76,-7.711,0.207,0.161,575439.9373371566,1.9453600816226612e-08,0.1501421618485586,-5.513605163676265,True
05392030-0118253,84.83458709716797,-1.307034969329834,,,,,,,,,,,1.2209999561309814,0.2786121122744104,0.2870000004768371,1.533753701868584,6.061075332265944,-8.978810710916731,,,1151000.0228881831,1.049999975855087e-09,-0.5421181025444477,-5.87085098822863,True
WFI14185,271.02144,-24.43289,y,n,1.0,,19.143,17.587,16.443,15.811,15.756,G6.5,1.529,1.186,1.095,1.197,7.28,-8.358,0.408,0.19,19054607.17963248,4.385306977749852e-09,0.0394141191761371,-5.409858257183599,True
EPIC224313065,271.171,-24.47042,?,n,1.0,N,15.5,14.39,13.908,13.725,13.772,G1.25,0.217,4.459,1.612,2.1,6.86,-8.097,0.161,0.166,7244359.600749906,7.998342550070293e-09,0.2073650374690718,-5.512412130573788,True
05363616-0555288,84.15068817138672,-5.924681186676025,,,,,,,,,,,1.8229999542236328,0.9204495750376704,0.550000011920929,2.10118850518623,5.894316051326309,-8.15701651609345,,,783999.9794960022,6.966000221098057e-09,-0.2596373010926768,-5.438667672578923,True
2MASS J18025113-2418077,270.71307,-24.30218,y,y,2.0,,19.782,18.624,17.079,16.246,16.411,K6.5,0.846,0.629,0.891,1.499,6.55,-8.887,0.35,0.472,3548133.892335753,1.2971792709839544e-09,-0.0501222959631252,-6.137211784238376,True
WFI26301,271.10704,-24.30856,y,y,1.0,QPS,,,18.844,17.715,17.957,M1.25,1.089,0.387,0.403,1.612,6.11,-8.728,0.217,0.407,1288249.551693135,1.8706821403658016e-09,-0.3946949538588905,-5.767480050420151,True
2MASS J18032211-2425350,270.84216,-24.42637,y,,1.0,,,19.967,18.245,17.235,17.547,K2.75,3.013,0.955,1.216,1.437,6.85,-8.483,0.597,0.956,7079457.843841373,3.288516308759826e-09,0.0849335749367161,-5.763373998953327,True
05390297-0241272,84.76240539550781,-2.69088888168335,,,,,,,,,,,1.7130000591278076,0.3935500743755237,0.4149999916553497,1.60488188273094,6.132899782754034,-8.454692875074207,,,1358000.0400543215,3.510000068374096e-09,-0.3819519120205232,-5.499241503121404,True
05345292-0528591,83.72050476074219,-5.483089923858643,,,,,,,,,,,0.135000005364418,0.1312199811134032,0.2450000047683715,1.108299763612823,6.3500541094875125,-8.364817942215534,,,2239000.082015991,4.3170000907366615e-09,-0.6108339071829066,-5.059955038580125,True
05360808-0441205,84.03369140625,-4.689050197601318,,,,,,,,,,,0.5210000276565552,0.3990249124387328,0.4480000138282776,1.5720253341925228,6.185258749886661,-8.80382381585616,,,1531999.945640565,1.570999996758359e-09,-0.3487219725966226,-5.864614180764283,True
WFI15451,271.10985,-24.41564,y,y,1.0,,,18.766,17.149,16.345,16.698,M1,0.622,0.963,0.388,2.49,5.65,-9.195,0.765,,446683.5921509635,6.382634861905483e-10,-0.4111682744057927,-6.404871522670449,True
WFI17391,271.05343,-24.39581,y,n*,1.0,,,19.915,18.213,16.975,17.481,F4.75,5.357,5.57,1.414,1.819,7.11,-7.452,0.503,0.71,12882495.51693135,3.53183169791957e-08,0.1504494094608806,-4.699945294429401,True
WFI35120,271.22717,-24.23539,y,n,1.0,,,18.983,17.325,16.335,16.878,K0,3.717,3.454,1.784,2.221,6.56,-8.683,0.449,,3630780.54770101,2.07491351745491e-09,0.2513948500401042,-6.271789502472963,True
05345304-0503271,83.72101593017578,-5.057534217834473,,,,,,,,,,,0.335999995470047,0.4325138383956809,0.5320000052452087,1.535026961286647,6.28352736572411,-8.43889860690977,,,1921000.0038146968,3.6400000791303443e-09,-0.2740883634230623,-5.544113717270898,True
05383902-0245321,84.66261291503906,-2.758935928344727,,,,,,,,,,,1.1549999713897705,0.218776149183567,0.402999997138977,1.2300905363051091,6.4559102574890455,-9.075617312114524,,,2857000.1125335665,8.402000206686468e-10,-0.3946949569420829,-5.972887484443872,True
EPIC224326666,271.01233,-24.44561,y,n,1.0,QPS,,17.789,16.31,15.61,15.364,K7.75,0.632,1.275,0.619,2.308,5.82,-7.711,0.208,0.282,660693.4480075964,1.9453600816226612e-08,-0.208309350979882,-5.081540521200244,True
05372168-0040399,84.34037017822266,-0.6777639985084534,,,,,,,,,,,0.4090000092983246,0.1541700535892966,0.3260000050067901,1.1087851667898294,6.488973516934689,-9.432738303055691,,,3082999.9446868924,3.6920000390239435e-10,-0.486782393262057,-6.211753731120928,True
EPIC224385880,271.03813,-24.33883,y,n,1.0,N,,18.106,16.533,15.704,15.958,K5,1.619,1.746,0.933,2.274,6.02,-8.45,0.427,,1047128.5480508984,3.54813389233576e-09,-0.0301183562535,-5.940839684467026,True
SCB488,271.06688,-24.46594,y,y*,2.0,,19.068,17.032,15.523,14.792,15.008,K7.5,0.878,3.152,0.584,3.574,5.34,-7.777,0.269,0.635,218776.1623949552,1.671090614310707e-08,-0.2335871528876005,-5.316147628908928,True
05352864-0447265,83.86934661865234,-4.790700912475586,,,,,,,,,,,1.8040000200271609,0.3515604436162873,0.3070000112056732,1.681535288844929,5.989004626318421,-8.129245065925149,,,975000.0238418567,7.425999815069408e-09,-0.5128616086708202,-5.084166323275995,True
GES J18035516-2419193,270.97983,-24.32199,y,n,1.0,,,19.51,17.774,16.882,16.968,K7.75,1.54,0.691,0.707,1.699,6.27,-8.452,0.223,0.325,1862087.1366628653,3.5318316979195704e-09,-0.1505805862031006,-5.703149045508214,True
05344178-0453462,83.67411041259766,-4.896180152893066,,,,,,,,,,,0.8849999904632568,0.3564511220765602,0.4399999976158142,1.5024211928636977,6.2367891054118365,-8.951169912009007,,,1725000.0238418588,1.1190000037686346e-09,-0.3565473258670824,-5.981881334482256,True
WFI17034,271.06179,-24.39888,y,,1.0,,,19.571,17.996,17.082,17.265,M0.5,0.372,0.321,0.484,1.385,6.37,-9.144,0.275,1.063,2344228.8153199228,7.177942912713614e-10,-0.3151546383555875,-6.166990850415223,True
2MASS J18045624-2426256,271.23441,-24.44048,?,y,2.0,,15.534,14.355,13.743,13.481,13.607,G2.25,0.0,4.078,1.605,2.045,6.86,-7.852,0.024,,7244359.600749906,1.4060475241299129e-08,0.2054750367408908,-5.265264052852228,True
VPHAS J180248.8-241547.5,270.70348,-24.2632,?,,1.0,,,19.991,18.345,17.299,17.724,G7,3.693,1.249,1.128,1.24,7.24,-8.529,0.3,0.339,17378008.28749376,2.9580124665515463e-09,0.0523090996473234,-5.611958742675396,True
WFI20948,271.02988,-24.36125,y,y*,1.0,QPS,,19.766,17.998,17.127,16.96,,,0.185,0.609,1.006,6.93,-9.035,0.138,0.245,8511380.38202376,9.225714271547627e-10,-0.2153827073671246,-5.941160515960652,True
05342298-0441392,83.59577941894531,-4.694241046905518,,,,,,,,,,,1.347000002861023,0.6353309363859276,0.4670000076293945,1.9066152042805449,5.9609461837254605,-8.3896592809976,,,913999.97472763,4.077000070878959e-09,-0.3306831123388045,-5.5631705831997404,True
WFI27870,271.05737,-24.29087,y,n*,1.0,,,18.816,17.096,16.163,16.466,K7.75,1.584,1.351,0.614,2.376,5.78,-8.257,0.243,0.274,602559.5860743581,5.5335010921573715e-09,-0.2118316288588323,-5.639981994351351,True
05390297-0241272,84.76240539550781,-2.69088888168335,,,,,,,,,,,1.7130000591278076,0.3935500743755237,0.4149999916553497,1.60488188273094,6.132899782754034,-8.454692875074207,,,1358000.0400543215,3.510000068374096e-09,-0.3819519120205232,-5.499241503121404,True
05393938-0217045,84.9140853881836,-2.284590005874634,,,,,,,,,,,1.6460000276565552,0.8770008210834529,0.6000000238418579,1.9934004699126804,5.992111484834578,-8.61154353502085,,,981999.9933242792,2.4460000691561837e-09,-0.2218487323590445,-5.895937790744183,True
05353369-0446237,83.89038848876953,-4.773270130157471,,,,,,,,,,,1.3650000095367432,0.4909078925919903,0.4979999959468841,1.6603537883791848,6.155032234877524,-8.108128153411956,,,1429000.0200271604,7.796000289772561e-09,-0.3027706607749127,-5.2335710776828455,True
WFI27280,271.11605,-24.29674,y,y,1.0,,,20.01,18.071,16.963,17.296,K5,3.17,1.532,0.951,2.13,6.11,-7.957,0.253,0.274,1288249.551693135,1.1040786199020736e-08,-0.021819483062586,-5.420271152609347,True
SCB493,271.06802,-24.41753,y,n*,2.0,?,18.067,16.701,15.915,15.518,15.864,G0.75,1.089,1.383,1.059,1.155,7.38,-8.17,0.009,,23988329.190194897,6.760829753919819e-09,0.0248959601074849,-5.164245880468458,True
WFI13876,271.16977,-24.43806,y,y*,1.0,,,19.081,17.329,16.321,16.716,K6.5,1.769,1.078,0.788,1.963,6.13,-8.581,0.216,0.291,1348962.8825916534,2.6242185433844446e-09,-0.1034737825104446,-5.943244714553165,True
EPIC224390040,271.04575,-24.33136,y,n*,1.0,N,18.57,16.759,15.718,15.315,15.288,G9.25,1.399,2.243,1.495,1.754,6.83,-8.333,0.112,0.104,6760829.753919818,4.6451527522274935e-09,0.1746411926604484,-5.723553424791526,True
VPHAS J180420.3-242752.0,271.08461,-24.46448,y,n*,1.0,,,19.363,17.969,17.142,16.607,M0.5,0.0,0.251,0.5,1.224,6.55,-8.547,0.022,0.05,3548133.892335753,2.837919028441552e-09,-0.3010299956639812,-5.512042984110816,True
05333148-0609541,83.3812026977539,-6.165049076080322,,,,,,,,,,,1.8559999465942385,0.3118889710797116,0.2689999938011169,1.648545336830114,5.965671982874396,-8.76245627056823,,,924000.0247955328,1.7279999653396763e-09,-0.5702477300055503,-5.6617478765949,True
WFI14731,271.14863,-24.42444,y,y*,1.0,QPD,,19.333,17.497,16.605,16.95,M1.75,0.844,0.924,0.333,2.585,5.36,-8.364,0.348,0.961,229086.76527677747,4.325138310350079e-09,-0.4775557664936801,-5.61764308090549,True
EPIC224388173,271.10263,-24.33478,y,n,2.0,P,18.795,16.496,15.158,14.577,14.835,K7,0.22,2.407,0.643,3.031,5.54,-9.04,0.659,,346736.85045253165,9.120108393559115e-10,-0.1917890270757779,-6.544429665078003,True
05344441-0526061,83.68505096435547,-5.435040950775146,,,,,,,,,,,1.8350000381469729,0.2128139090378256,0.1490000039339065,1.6098103677480124,5.4248816409129565,-8.827105292219509,,,266000.0026226044,1.4890000343825727e-09,-0.8268137201214584,-5.657125728060694,True
05342792-0526346,83.61637115478516,-5.442958831787109,,,,,,,,,,,0.7549999952316284,0.4045758854785392,0.6629999876022339,1.3873581818131304,6.527114103518717,-8.977984242581815,,,3365999.937057498,1.0520000426339495e-09,-0.178486479716315,-6.091712690881289,True
05393938-0217045,84.9140853881836,-2.284590005874634,,,,,,,,,,,1.6460000276565552,0.8770008210834529,0.6000000238418579,1.9934004699126804,5.992111484834578,-8.61154353502085,,,981999.9933242792,2.4460000691561837e-09,-0.2218487323590445,-5.895937790744183,True
SCB274,270.98032,-24.2833,y,,2.0,,16.956,15.354,14.411,13.98,14.138,K0.25,0.523,3.578,1.786,2.297,6.51,-8.906,0.488,,3235936.569296281,1.2416523075924095e-09,0.2518814545525276,-6.515898443682708,True
WFI16602,271.0501,-24.40309,y,,1.0,,,20.209,18.348,17.096,17.943,G5.25,4.879,3.34,1.594,1.964,6.82,-8.802,1.206,,6606934.480075965,1.5776112696993502e-09,0.2024883170600935,-6.228314213934984,True
WFI20948,271.02988,-24.36125,y,y*,1.0,QPS,,19.766,17.998,17.127,16.96,,,0.185,0.609,1.006,6.93,-9.035,0.138,0.245,8511380.38202376,9.225714271547627e-10,-0.2153827073671246,-5.941160515960652,True
GES J18035438-2423545,270.97666,-24.39846,y,,0.0,,,19.401,17.921,16.995,17.49,M0.75,0.181,0.316,0.458,1.399,6.34,-9.208,0.927,,2187761.623949552,6.194410750767812e-10,-0.3391345219961308,-6.216070081641814,True
SCB229,270.95869,-24.35413,y,,1.0,,,18.105,16.536,15.812,15.907,K7.5,0.666,0.996,0.677,2.009,6.03,-8.362,0.301,0.269,1071519.305237607,4.345102241715715e-09,-0.1694113313148556,-5.690415267422607,True
2MASS J18051076-2421428,271.29484,-24.36185,?,y,1.0,,20.46,18.637,17.017,16.214,16.494,K5,1.655,1.162,0.963,1.88,6.28,-8.873,0.251,0.365,1905460.7179632485,1.339676687425937e-09,-0.0163737128754655,-6.272570504031368,True
05350392-0529033,83.76634216308594,-5.484264850616455,,,,,,,,,,,1.218000054359436,1.0690548771685473,0.4760000109672546,2.3787814662462625,5.719331277893997,-8.055714760918761,,,523999.9890327452,8.796000372512937e-09,-0.3223930372731663,-5.337980332393804,True
05333304-0511555,83.38770294189453,-5.198750972747803,,,,,,,,,,,1.0520000457763672,0.2636331408982031,0.335999995470047,1.424714798295856,6.198106984962564,-8.568636235623158,,,1577999.9494552612,2.700000001354398e-09,-0.4736607284653155,-5.48214549129278,True
05344188-0453382,83.67452239990234,-4.893969058990479,,,,,,,,,,,1.0269999504089355,0.3732501551319357,0.2860000133514404,1.767738906619822,5.913283904794671,-8.363813095611128,,,819000.0057220457,4.327000091564065e-09,-0.5436339465966327,-5.314890233475607,True
05343024-0511481,83.62603759765625,-5.196722030639648,,,,,,,,,,,3.6540000438690186,1.3212956321918252,0.460999995470047,2.6486675752680235,5.605305043057917,-7.232769898918421,,,402999.99713897664,5.851000040024702e-08,-0.3362990788778868,-4.546108796261455,True
05351852-0513383,83.8271713256836,-5.227320194244385,,,,,,,,,,,5.132999897003174,2.21819634795336,0.460999995470047,3.3559440899478057,5.143014795784575,-7.202109511723921,,,138999.99856948844,6.279000075437585e-08,-0.3362990788778868,-4.705504172560568,True
EPIC224384914,271.10275,-24.34064,y,n,2.0,P,19.505,17.16,15.751,15.103,15.357,K7.5,0.437,1.769,0.614,2.678,5.65,-8.961,0.55,,446683.5921509635,1.093956366272093e-09,-0.2118316288588323,-6.3974273123088405,True
05355765-0557183,83.9902114868164,-5.955097198486328,,,,,,,,,,,0.460999995470047,0.3689775999880771,0.4720000028610229,1.489722520375693,6.272537783345733,-8.127028364335183,,,1873000.0257492063,7.464000084667086e-09,-0.3260579987334409,-5.177695470608193,True
EPIC224359694,271.22908,-24.386,y,n,2.0,P,20.285,17.751,16.106,15.287,15.666,K7.5,1.417,2.871,0.587,3.411,5.41,-8.144,0.177,0.342,257039.5782768865,7.177942912713615e-09,-0.2313618987523855,-5.65689849029703,True
WFI18021,271.06754,-24.39003,y,,1.0,QPS,,17.745,16.376,15.736,15.713,K7.5,0.333,0.918,0.691,1.929,6.09,-8.381,0.164,0.655,1230268.770812381,4.159106104940219e-09,-0.1605219526258016,-5.69485140868788,True
WFI26297,271.06996,-24.30858,y,n*,1.0,P,,,18.813,17.551,17.525,M3.5,1.114,0.487,0.225,2.157,5.26,-7.991,0.184,0.236,181970.08586099825,1.0209394837076808e-08,-0.6478174818886375,-5.092244146085221,True
VPHAS J180345.3-243233.5,270.93858,-24.54265,?,,1.0,,,19.035,17.664,16.943,17.114,K2.5,1.525,0.459,0.919,0.972,7.38,-9.411,0.344,,23988329.190194897,3.8815036599064864e-10,-0.0366844886138887,-6.335256706385207,True
EPIC224453162,271.18754,-24.21978,y,y*,2.0,QPS,19.537,17.454,16.048,15.402,15.73,K5,0.764,1.325,0.974,1.981,6.22,-9.494,0.785,,1659586.9074375597,3.2062693245054674e-10,-0.0114410431213844,-6.923843792865425,True
2MASS J18034034-2425048,270.91811,-24.41802,y,y,1.0,,,18.771,16.908,15.916,16.045,K5,2.695,2.972,0.895,2.967,5.69,-7.339,0.114,0.179,489778.81936844665,4.58141886714533e-08,-0.048176964684088,-4.944984082001528,True
05352253-0452369,83.84387969970703,-4.876937866210938,,,,,,,,,,,3.0980000495910645,0.5623413251903491,0.3160000145435333,2.08609856870594,5.761175829665326,-7.64493180880766,,,577000.0219345095,2.264999920953416e-08,-0.500312897393697,-4.707779767249843,True
SCB897,271.1246,-24.24154,y,y,2.0,,19.929,18.853,17.22,16.254,16.161,K9.5,0.994,0.947,0.492,2.22,5.8,-7.863,0.105,0.087,630957.344480193,1.3708817661648522e-08,-0.3080348972326396,-5.128419945723424,True
SCB779,271.16927,-24.43051,?,,2.0,,18.965,17.002,15.936,15.377,15.741,G7,1.116,1.342,1.133,1.285,7.2,-8.757,0.064,,15848931.924611142,1.749846688624658e-09,0.0542299098633972,-5.8585865500956285,True
05392935-0227209,84.87229919433594,-2.455828905105591,,,,,,,,,,,1.0509999990463257,0.2032357142591357,0.3089999854564667,1.2899174013140535,6.302114401744759,-8.121938023637634,,,2005000.114440919,7.551999914312548e-09,-0.5100415410158657,-4.951339413429704,True
EPIC224433745,271.05583,-24.25381,y,n,1.0,QPS,,17.94,16.328,15.56,15.892,K7.75,0.996,1.665,0.593,2.638,5.66,-8.684,0.25,0.342,457088.1896148752,2.070141348791045e-09,-0.2269453066357374,-6.099138704366773,True
05303164+0203051,82.63187408447266,2.051433086395264,,,,,,,,,,,0.8149999976158142,0.4549880521571232,0.6179999709129333,1.4923759537750605,6.390581868777376,-8.47340228938264,,,2457999.9446868896,3.362000011719596e-09,-0.2090115453518845,-5.608568352556192,True
05384027-0230185,84.66780853271484,-2.505151033401489,,,,,,,,,,,0.7770000100135803,0.7691304401810505,0.492000013589859,2.031363724834181,5.900913069818953,-8.673050006238608,,,796000.0038146981,2.122999998022126e-09,-0.3080348852367033,-5.896982803268763,True
WFI26328,270.97467,-24.3082,y,?,2.0,,19.447,19.021,17.713,17.105,16.465,K5.25,0.325,0.204,0.757,0.79,7.58,-8.799,0.029,0.046,38018939.632056125,1.5885467485977804e-09,-0.1209041204999272,-5.545313433804056,True
2MASS J18025113-2418077,270.71307,-24.30218,y,y,2.0,,19.782,18.624,17.079,16.246,16.411,K6.5,0.846,0.629,0.891,1.499,6.55,-8.887,0.35,0.472,3548133.892335753,1.2971792709839544e-09,-0.0501222959631252,-6.137211784238376,True
EPIC248368908,270.84604,-24.468,?,,1.0,QPS,18.401,17.014,16.179,15.866,15.845,G8.25,0.904,0.984,1.049,1.129,7.32,-8.561,0.033,0.348,20892961.308540408,2.747894153102397e-09,0.0207754881935578,-5.575229833622785,True
SCB423,271.04471,-24.33981,y,n*,2.0,MP/P,17.368,15.809,14.773,14.262,14.607,G8.25,0.791,2.994,1.586,1.97,6.76,-8.293,0.039,,5754399.373371567,5.0933087105719634e-09,0.200303182981585,-5.741497772637588,True
WFI24884,271.11387,-24.32551,y,,1.0,,,19.799,17.936,16.819,17.36,K7.25,2.048,0.845,0.731,1.822,6.19,-9.124,0.598,,1548816.6189124826,7.516228940182046e-10,-0.1360826230421395,-6.424516111983472,True
EPIC224493585,270.599,-24.147,?,y,1.0,QPS,19.413,17.624,16.234,15.436,15.735,G9,2.222,2.582,1.548,1.87,6.78,-8.217,0.271,0.194,6025595.860743581,6.067363295885047e-09,0.1897709563468738,-5.645305028369567,True
WFI16675,271.05373,-24.40243,y,n*,1.0,,,20.077,18.223,16.884,17.532,M2.25,1.334,0.838,0.3,2.556,5.24,-8.524,0.648,,173780.08287493762,2.9922646366081953e-09,-0.5228787452803376,-5.775465451512776,True
EPIC224389484,270.91125,-24.33242,?,n,1.0,U,17.19,15.472,14.494,14.085,14.152,G9,0.743,3.858,1.831,2.286,6.56,-8.42,0.232,0.271,3630780.54770101,3.8018939632056126e-09,0.2626883443016964,-6.021625107803789,True
WFI21890,271.08142,-24.35276,y,?,1.0,APD,,18.666,16.977,16.151,16.588,K7.75,1.137,1.012,0.648,2.056,5.98,-8.768,0.566,,954992.5860214368,1.7060823890031207e-09,-0.1884249941294066,-6.095361206690084,True
EPIC224329877,271.05801,-24.43988,y,y*,2.0,P,20.13,17.754,16.182,15.314,15.683,K7,0.759,1.405,0.688,2.315,5.86,-8.9,0.469,,724435.9600749906,1.2589254117941663e-09,-0.1624115617644887,-6.306260877028528,True
05352551-0451205,83.8563003540039,-4.85571813583374,,,,,,,,,,,1.593000054359436,0.3589219405562241,0.3140000104904175,1.6877709484286536,5.992995110427278,-7.5288550380132495,,,984000.0271797174,2.95899997837523e-08,-0.5030703374174528,-4.493263992037037,True
EPIC224355341,270.95563,-24.39372,y,y,1.0,P,19.217,17.474,16.179,15.617,15.512,G8.25,2.72,4.382,1.9,2.383,6.55,-7.764,0.222,0.174,3548133.892335753,1.7218685749860063e-08,0.2787536009528289,-5.387995231403263,True
2MASS J18034053-2423321,270.91899,-24.39227,y,y,0.0,,,17.994,16.544,15.689,16.114,M0.25,0.15,0.997,0.433,2.397,5.7,-8.67,0.746,,501187.2336272725,2.137962089502232e-09,-0.3635121036466345,-5.913479186313309,True
2MASS J18030976-2422325,270.79069,-24.37575,?,y,1.0,,,20.112,18.462,17.33,17.709,G2.25,4.493,2.209,1.274,1.505,7.13,-7.782,0.292,0.426,13489628.825916532,1.6519617982290148e-08,0.1051694279993316,-4.9702600373253425,True
05354486-0507170,83.93692016601562,-5.121395111083984,,,,,,,,,,,0.9629999995231628,3.2583670958813022,0.5709999799728394,3.671826990205483,5.227886704000988,-8.111876711666074,,,168999.99976158145,7.728999662504074e-09,-0.2433639069865258,-5.686004359199517,True
EPIC224354500,271.12179,-24.39531,y,y,1.0,QPD,18.882,17.238,15.834,15.148,15.414,K5,0.865,2.06,0.744,2.671,5.73,-8.481,0.552,,537031.7963702533,3.3036954103681492e-09,-0.1284270644541213,-5.979331228544134,True
WFI15298,271.00238,-24.41733,y,n*,1.0,P,,19.265,17.956,17.333,16.134,K6,0.007,0.132,0.655,0.667,7.78,-8.545,0.098,0.076,60255958.60743581,2.851018267503909e-09,-0.1837587000082169,-5.137652582043346,True
WFI26045,271.07467,-24.31175,y,n*,1.0,P,,,18.536,17.465,17.524,M0.75,2.343,0.838,0.408,2.284,5.74,-7.824,0.2,0.22,549540.8738576248,1.499684835502374e-08,-0.3893398369101201,-5.021679998467922,True
